LONGITUDE;LATITUDE;NO_MUNICIPIO;NO_REGIAO;SG_UF;CO_MUNICIPIO;Total -educacao infantil;PrÃ©-Escola;Total - findamental;Ensino MÃ©dio;EducaÃ§Ã£o Profissional;EducaÃ§Ã£o de Jovens e Adultos (EJA);EducaÃ§Ã£o Especial;terrai_nome;etnia_nome;modalidade_ti;faixa_fronteira;ha-terra-indigena
-4.048.464;-1.467.017;planalto;Sul;RS;4314704.0;80.0;86.4;85.0;91.9;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.992.572;-21.032.328;planalto;Nordeste;BA;2925006.0;73.8;76.9;88.3;100.0;0.0;98.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.992.572;-21.032.328;planalto;Sudeste;SP;3539608.0;77.8;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.992.572;-21.032.328;planalto;Sul;PR;4119806.0;96.2;94.6;98.7;97.7;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.992.572;-21.032.328;planalto;Sul;RS;4314704.0;80.0;86.4;85.0;91.9;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.770.857;-25.712.101;planalto;Nordeste;BA;2925006.0;73.8;76.9;88.3;100.0;0.0;98.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.770.857;-25.712.101;planalto;Sudeste;SP;3539608.0;77.8;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.770.857;-25.712.101;planalto;Sul;PR;4119806.0;96.2;94.6;98.7;97.7;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.770.857;-25.712.101;planalto;Sul;RS;4314704.0;80.0;86.4;85.0;91.9;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.058.881;-27.331.464;planalto;Nordeste;BA;2925006.0;73.8;76.9;88.3;100.0;0.0;98.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.058.881;-27.331.464;planalto;Sudeste;SP;3539608.0;77.8;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.058.881;-27.331.464;planalto;Sul;PR;4119806.0;96.2;94.6;98.7;97.7;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.058.881;-27.331.464;planalto;Sul;RS;4314704.0;80.0;86.4;85.0;91.9;0.0;60.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.867.352;-2.706.946;planalto alegre;Sul;SC;4213153.0;100.0;100.0;90.3;78.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-54.783.496;-14.660.706;planalto da serra;Centro-Oeste;MT;5106455.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.699.919;-20.138.663;planura;Sudeste;MG;3151602.0;60.9;55.0;93.2;85.2;0.0;94.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.208.935;-22.633.457;platina;Sudeste;SP;3539707.0;82.6;80.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.056.442;-7.078.617;pocinhos;Nordeste;PB;2512002.0;87.2;90.0;95.0;94.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.629.001;-19.620.144;pocrane;Sudeste;MG;3151909.0;70.6;71.4;97.6;95.3;0.0;88.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.327.167;-12.429.263;pojuca;Nordeste;BA;2925204.0;83.3;85.7;96.5;97.3;80.0;96.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.813.895;-20.785.858;poloni;Sudeste;SP;3539905.0;100.0;100.0;100.0;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.798.267;-6.769.855;pombal;Nordeste;PB;2512101.0;71.8;79.5;94.2;90.9;83.3;89.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.396.195;-814.436;pombos;Nordeste;PE;2611309.0;67.2;69.0;85.2;100.0;0.0;96.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.174.198;-26.744.826;pomerode;Sul;SC;4213203.0;95.7;96.0;98.2;90.0;100.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.871.786;-13.966;ponta de pedras;Norte;PA;1505700.0;93.8;93.0;94.6;100.0;0.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.161.442;-25.092.547;ponta grossa;Sul;PR;4119905.0;87.7;89.3;96.8;99.1;100.0;99.0;99.1;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.037.837;-2.102.571;pontal;Sudeste;SP;3540200.0;93.3;95.5;98.3;97.6;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.258.511;-15.902.471;pontal do araguaia;Centro-Oeste;MT;5106653.0;92.3;100.0;100.0;95.0;0.0;94.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.448.181;-17.514.984;pontalina;Centro-Oeste;GO;5217708.0;80.6;90.9;97.2;96.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.524.602;-20.440.834;pontalinda;Sudeste;SP;3540259.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.377.101;-27.467.784;ponte alta;Sul;SC;4213302.0;84.6;84.6;88.9;81.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-46.469.587;-12.087.813;ponte alta do bom jesus;Norte;TO;1717800.0;100.0;100.0;98.4;95.7;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.465.404;-27.169.029;ponte alta do norte;Sul;SC;4213351.0;37.0;38.1;63.8;80.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.754.118;-10.740.673;ponte alta do tocantins;Norte;TO;1717909.0;63.0;36.4;89.3;100.0;0.0;0.0;80.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.835.776;-16.767.648;ponte branca;Centro-Oeste;MT;5106703.0;100.0;100.0;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.909.684;-20.416.643;ponte nova;Sudeste;MG;3152105.0;87.8;98.9;97.9;93.0;69.2;93.2;88.9;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.490.232;-2.765.704;ponte preta;Sul;RS;4314787.0;60.0;66.7;100.0;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.014.538;-26.874.913;ponte serrada;Sul;SC;4213401.0;96.4;96.4;90.8;84.1;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-59.338.002;-15.229.728;pontes e lacerda;Centro-Oeste;MT;5106752.0;97.9;98.1;98.9;98.3;100.0;100.0;50.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.703.552;-20.182.363;pontes gestal;Sudeste;SP;3540309.0;80.0;100.0;94.3;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.538.134;-18.129.126;ponto belo;Sudeste;ES;3204252.0;100.0;100.0;98.4;100.0;0.0;93.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.063.135;-1.663.304;ponto chique;Sudeste;MG;3152131.0;73.3;71.4;90.2;86.4;0.0;85.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-41.507.808;-1.675.452;ponto dos volantes;Sudeste;MG;3152170.0;91.9;95.7;90.3;95.2;100.0;93.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.135.393;-10.867.148;ponto novo;Nordeste;BA;2925253.0;31.9;31.9;59.4;100.0;0.0;46.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-50.536.853;-19.944.333;populina;Sudeste;SP;3540408.0;96.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.092.638;-4.743.951;poranga;Nordeste;CE;2311009.0;96.2;94.6;92.6;100.0;0.0;46.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.126.767;-23.175.387;porangaba;Sudeste;SP;3540507.0;61.3;91.7;94.8;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.146.226;-13.442.186;porangatu;Centro-Oeste;GO;5218003.0;98.2;100.0;97.8;100.0;88.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.377.599;-22.756.209;porecatu;Sul;PR;4120002.0;87.3;91.3;94.8;93.7;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.985.195;-6.024.328;portalegre;Nordeste;RN;2410207.0;76.7;78.6;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.115.331;-7.535.746;porteiras;Nordeste;CE;2311108.0;72.6;69.4;87.4;100.0;0.0;42.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.028.523;-15.746.838;porteirinha;Sudeste;MG;3152204.0;79.1;86.7;97.4;98.8;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.082.249;-1.936.451;portel;Norte;PA;1505809.0;81.6;82.0;83.4;100.0;100.0;82.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-42.710.926;-3.891.423;porto;Nordeste;PI;2208502.0;7.4;5.6;47.7;82.0;50.0;53.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-6.754.059;-9.600.858;porto acre;Norte;AC;1200807.0;82.8;76.5;87.4;93.5;0.0;85.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.122.866;-30.030.037;porto alegre;Sul;RS;4314902.0;48.9;62.3;92.5;95.3;96.8;98.5;98.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;capital
-5.163.088;-10.877.548;porto alegre do norte;Centro-Oeste;MT;5106778.0;96.6;100.0;96.1;94.6;0.0;95.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.047.426;-11.607.259;porto alegre do tocantins;Norte;TO;1718006.0;75.0;100.0;92.9;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.889.721;-25.541.573;porto amazonas;Sul;PR;4120101.0;90.0;91.7;100.0;94.1;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-52.404.787;-25.545.186;porto barreiro;Sul;PR;4120150.0;100.0;100.0;97.6;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.602.757;-27.149.466;porto belo;Sul;SC;4213500.0;90.4;88.8;93.5;89.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.398.334;-9.052.448;porto calvo;Nordeste;AL;2707305.0;53.2;65.6;75.0;100.0;0.0;77.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.276.635;-9.919.259;porto da folha;Nordeste;SE;2805604.0;80.3;81.0;94.6;98.1;100.0;96.2;0.0;Caiçara/Ilha de São Pedro;Xocó;Tradicionalmente ocupada;Não;sim
-52.242.477;-174.609;porto de moz;Norte;PA;1505908.0;66.7;61.1;45.8;100.0;0.0;45.2;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-35.297.015;-9.156.086;porto de pedras;Nordeste;AL;2707404.0;29.3;40.7;64.4;100.0;0.0;49.1;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-36.780.538;-506.967;porto do mangue;Nordeste;RN;2410256.0;68.4;81.8;70.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-57.201.357;-15.331.336;porto estrela;Centro-Oeste;MT;5106851.0;88.9;85.7;91.9;93.3;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.524.597;-23.214.412;porto feliz;Sudeste;SP;3540606.0;78.1;97.0;98.8;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.748.141;-21.858.363;porto ferreira;Sudeste;SP;3540705.0;92.4;95.8;99.0;100.0;100.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-43.091.411;-20.668.267;porto firme;Sudeste;MG;3152303.0;94.4;90.9;100.0;95.8;0.0;0.0;71.4;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.382.165;-6.354.182;porto franco;Nordeste;MA;2109007.0;70.8;70.5;79.1;91.3;0.0;86.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.414.449;0.712555;porto grande;Norte;AP;1600535.0;85.7;83.7;89.9;95.6;92.3;97.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-55.011.562;-27.851.375;porto lucena;Sul;RS;4315008.0;87.5;66.7;90.6;87.5;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-57.888.482;-21.707.325;porto murtinho;Centro-Oeste;MS;5006903.0;89.1;77.8;80.8;90.2;100.0;70.6;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-48.412.153;-1.070.857;porto nacional;Norte;TO;1718204.0;82.4;80.4;93.5;98.5;100.0;98.5;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.296.901;-22.432.948;porto real;Sudeste;RJ;3304110.0;77.3;77.4;88.5;100.0;0.0;98.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.267.968;-22.778.352;porto rico;Sul;PR;4120200.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.062.114;-16.449.056;porto seguro;Nordeste;BA;2925303.0;78.9;78.4;83.1;98.1;100.0;89.7;0.0;Aldeia Velha;Pataxó;Tradicionalmente ocupada;Não;sim
-63.831.446;-8.768.892;porto velho;Norte;RO;1100205.0;92.0;93.9;95.3;98.1;94.7;97.1;91.7;Karitiana;Karitiana;Tradicionalmente ocupada;Sim;sim
-54.899.032;-27.734.374;porto vera cruz;Sul;RS;4315073.0;83.3;75.0;73.9;88.9;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-72.742.334;-8.266.666;porto walter;Norte;AC;1200393.0;20.4;11.9;25.5;79.4;0.0;31.9;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.513.956;-2.790.569;porto xavier;Sul;RS;4315107.0;100.0;100.0;98.3;95.8;100.0;93.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.636.201;-14.087.734;posse;Centro-Oeste;GO;5218300.0;86.8;87.2;96.5;96.1;94.4;96.3;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-40.032.133;-7.090.179;potengi;Nordeste;CE;2311207.0;51.5;64.3;76.4;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.255.974;-2.284.062;potim;Sudeste;SP;3540754.0;94.8;100.0;98.4;96.9;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.378.183;-21.045.095;potirendaba;Sudeste;SP;3540804.0;71.4;84.6;95.6;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-38.157.918;-5.721.668;potiretama;Nordeste;CE;2311231.0;55.9;52.9;81.8;100.0;0.0;15.8;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-45.937.144;-22.230.303;pouso alegre;Sudeste;MG;3152501.0;80.2;84.8;95.6;97.5;93.1;95.7;93.5;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-44.975.344;-22.190.942;pouso alto;Sudeste;MG;3152600.0;100.0;100.0;100.0;100.0;0.0;100.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-5.221.087;-29.169.761;pouso novo;Sul;RS;4315131.0;50.0;62.5;95.7;100.0;0.0;0.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.955.652;-27.251.086;pouso redondo;Sul;SC;4213708.0;92.5;83.9;86.1;88.4;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-51.087.077;-21.851.928;pracinha;Sudeste;SP;3540853.0;100.0;100.0;95.7;100.0;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-39.229.238;-17.329.564;prado;Nordeste;BA;2925501.0;51.5;50.0;56.3;63.2;100.0;53.9;83.3;Comexatibá;Pataxó;Tradicionalmente ocupada;Não;sim
-51.443.226;-23.033.914;prado ferreira;Sul;PR;4120333.0;100.0;100.0;97.0;92.9;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.407.328;-21.056.014;prados;Sudeste;MG;3152709.0;100.0;100.0;95.0;96.6;0.0;94.1;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.641.205;-24.003.022;praia grande;Sudeste;SP;3541000.0;70.8;86.6;94.8;98.1;92.9;100.0;85.1;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-4.641.205;-24.003.022;praia grande;Sul;SC;4213807.0;87.5;93.3;96.8;100.0;0.0;75.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.960.592;-29.195.776;praia grande;Sudeste;SP;3541000.0;70.8;86.6;94.8;98.1;92.9;100.0;85.1;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-49.960.592;-29.195.776;praia grande;Sul;SC;4213807.0;87.5;93.3;96.8;100.0;0.0;75.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-47.814.732;-5.396.713;praia norte;Norte;TO;1718303.0;84.0;85.7;81.0;100.0;0.0;3.4;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.481.814;-1.805.695;prainha;Norte;PA;1506005.0;89.7;88.2;93.9;98.4;0.0;92.7;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-53.742.623;-26.015.664;pranchita;Sul;PR;4120358.0;92.3;94.7;92.6;100.0;0.0;0.0;100.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
-37.082.334;-7.696.983;prata;Nordeste;PB;2512200.0;91.7;100.0;91.1;93.3;0.0;100.0;0.0;Não há terra indigena;Não há terra indigena;Não há terra indigena;Não há terra indigena;nao
